V1
CP028810.1 Burkholderia contaminans strain SK875 plasmid p875 complete sequence
CP045087.1 Burkholderia glumae strain GX chromosome 1 complete sequence
CP045088.1 Burkholderia glumae strain GX chromosome 2 complete sequence
CP045089.1 Burkholderia glumae strain GX plasmid pWSGX1 complete sequence
CP045090.1 Burkholderia glumae strain GX plasmid pWSGX2 complete sequence
CP045091.1 Burkholderia glumae strain GX plasmid pWSGX3 complete sequence
CP045235.1 Burkholderia cepacia strain BC16 chromosome 1 complete sequence
CP045236.1 Burkholderia cepacia strain BC16 chromosome 2 complete sequence
CP045237.1 Burkholderia cepacia strain BC16 chromosome 3 complete sequence
CP046336.1 Burkholderia multivorans strain FDAARGOS_719 chromosome 1 complete sequence
CP046337.1 Burkholderia multivorans strain FDAARGOS_719 chromosome 2 complete sequence
CP046338.1 Burkholderia multivorans strain FDAARGOS_719 chromosome 3 complete sequence
CP046339.1 Burkholderia multivorans strain FDAARGOS_719 plasmid unnamed1 complete sequence
CP046340.1 Burkholderia multivorans strain FDAARGOS_719 plasmid unnamed2 complete sequence
CP046341.1 Burkholderia multivorans strain FDAARGOS_726 chromosome 1 complete sequence
CP046342.1 Burkholderia multivorans strain FDAARGOS_726 chromosome 2 complete sequence
CP046343.1 Burkholderia multivorans strain FDAARGOS_726 chromosome 3 complete sequence
CP046344.1 Burkholderia multivorans strain FDAARGOS_722 chromosome 1 complete sequence
CP046345.1 Burkholderia multivorans strain FDAARGOS_722 chromosome 2 complete sequence
CP046346.1 Burkholderia multivorans strain FDAARGOS_722 chromosome 3 complete sequence
CP046584.1 Burkholderia pseudomallei strain B03 chromosome 1 complete sequence
CP046583.1 Burkholderia pseudomallei strain B03 chromosome 2 complete sequence
CP046607.1 Burkholderia contaminans strain XL73 chromosome 1 complete sequence
CP046608.1 Burkholderia contaminans strain XL73 chromosome 2 complete sequence
CP046609.1 Burkholderia contaminans strain XL73 chromosome 3 complete sequence
CP046610.1 Burkholderia contaminans strain XL73 plasmid unnamed1 complete sequence
CP046611.1 Burkholderia contaminans strain XL73 plasmid unnamed2 complete sequence
CP047315.1 Burkholderia glumae AU6208 chromosome au01 complete sequence
CP047316.1 Burkholderia glumae AU6208 chromosome au02 complete sequence
CP047317.1 Burkholderia glumae AU6208 plasmid pwszb complete sequence
CP035900.1 Burkholderia glumae strain 257sh-1 chromosome 1 complete sequence
CP035901.1 Burkholderia glumae strain 257sh-1 chromosome 2 complete sequence
CP035902.1 Burkholderia glumae strain 257sh-1 plasmid plas1 complete sequence
CP035903.1 Burkholderia glumae strain 257sh-1 plasmid plas2 complete sequence
AP022315.1 Burkholderia sp. THE68 DNA chromosome 1 complete genome
AP022316.1 Burkholderia sp. THE68 DNA chromosome 2 complete genome
AP022317.1 Burkholderia sp. THE68 DNA chromosome 3a complete genome
AP022318.1 Burkholderia sp. THE68 DNA chromosome 3b complete genome
AP022319.1 Burkholderia sp. THE68 plasmid BTHE68_p1 DNA complete genome
AP022320.1 Burkholderia sp. THE68 plasmid BTHE68_p2 DNA complete genome
CP050020.1 Burkholderia thailandensis strain BPM chromosome 1 complete sequence
CP050021.1 Burkholderia thailandensis strain BPM chromosome 2 complete sequence
CP052867.1 Burkholderia glumae strain HN1 chromosome 1 complete sequence
CP052864.1 Burkholderia glumae strain HN1 chromosome 2 complete sequence
CP052865.1 Burkholderia glumae strain HN1 plasmid pBGHN1-1 complete sequence
CP052866.1 Burkholderia glumae strain HN1 plasmid pBGHN1-2 complete sequence
CP052868.1 Burkholderia glumae strain HN1 plasmid pBGHN1-3 complete sequence
CP052132.1 Burkholderia glumae strain HN chromosome 1 complete sequence
CP052133.1 Burkholderia glumae strain HN chromosome 2 complete sequence
CP052134.1 Burkholderia glumae strain HN plasmid pbghn2 complete sequence
LR595896.1 Burkholderia pseudomallei isolate UKMD286 genome assembly chromosome: 1
LR595897.1 Burkholderia pseudomallei isolate UKMD286 genome assembly chromosome: 2
LR595898.1 Burkholderia pseudomallei isolate UKMR15 genome assembly chromosome: 1
LR595899.1 Burkholderia pseudomallei isolate UKMR15 genome assembly chromosome: 2
LR595894.1 Burkholderia pseudomallei isolate UKMPMC2000 genome assembly chromosome: 1
LR595895.1 Burkholderia pseudomallei isolate UKMPMC2000 genome assembly chromosome: 2
